task_id,series,system_name,display_label,metric_source,feasible_utility,ndcg_at_k,compliance_rate,constrained_regret,oracle_utility
CARA_LO_CHEMBL3889266_IC50_0040,Rules-only baseline,rules_only,Rule/desirability baseline,final,61.03999999999999,0.7720339892042013,1.0,23.379999999999995,84.41999999999999
CARA_LO_CHEMBL3706356_IC50_0041,Rules-only baseline,rules_only,Rule/desirability baseline,final,55.63,0.6749627365634547,1.0,25.249999999999993,80.88
CARA_LO_CHEMBL3705399_Ki_0042,Rules-only baseline,rules_only,Rule/desirability baseline,final,66.03,0.8068178806931842,1.0,17.41000000000001,83.44000000000001
CARA_LO_CHEMBL3705917_IC50_0043,Rules-only baseline,rules_only,Rule/desirability baseline,final,90.19,0.916075958207629,1.0,10.159999999999997,100.35
CARA_LO_CHEMBL3888870_IC50_0044,Rules-only baseline,rules_only,Rule/desirability baseline,final,65.6,0.7023544785216052,1.0,23.580000000000013,89.18
CARA_LO_CHEMBL3889262_IC50_0045,Rules-only baseline,rules_only,Rule/desirability baseline,final,70.97999999999999,0.7883919346970523,1.0,18.00000000000003,88.98000000000002
CARA_LO_CHEMBL3887334_IC50_0046,Rules-only baseline,rules_only,Rule/desirability baseline,final,58.41,0.6131161620747506,1.0,29.730000000000004,88.14
CARA_LO_CHEMBL3887429_IC50_0047,Rules-only baseline,rules_only,Rule/desirability baseline,final,69.74000000000001,0.8140175220342686,1.0,18.389999999999986,88.13
CARA_LO_CHEMBL4477153_IC50_0048,Rules-only baseline,rules_only,Rule/desirability baseline,final,69.53,0.8402166113234946,1.0,9.950000000000003,79.48
CARA_LO_CHEMBL3887030_Ki_0049,Rules-only baseline,rules_only,Rule/desirability baseline,final,55.82000000000001,0.7239907546815935,1.0,20.735,76.555
CARA_LO_CHEMBL3888871_Ki_0050,Rules-only baseline,rules_only,Rule/desirability baseline,final,67.28999999999999,0.7410193780461485,1.0,21.939999999999998,89.22999999999999
