task_id,series,system_name,display_label,metric_source,feasible_utility,ndcg_at_k,action_validity,compliance_rate,constrained_regret,oracle_utility
CARA_LO_CHEMBL658217_Ki_0083,Best final LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"Bare LLM + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",final,76.84,0.9850656262820051,1.0,1.0,1.6099999999999994,78.45
CARA_LO_CHEMBL663407_Ki_0084,Best final LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"Bare LLM + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",final,67.96000000000001,0.9090690247957395,1.0,1.0,8.86,76.82000000000001
CARA_LO_CHEMBL664960_Ki_0085,Best final LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"Bare LLM + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",final,73.09,0.8984477823202741,1.0,1.0,10.579999999999998,83.67
CARA_LO_CHEMBL819742_Ki_0086,Best final LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"Bare LLM + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",final,71.39,0.9826389244375652,1.0,1.0,1.1899999999999977,72.58
CARA_LO_CHEMBL829091_IC50_0087,Best final LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"Bare LLM + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",final,79.71,0.9173856232259575,1.0,1.0,6.859999999999999,86.57
CARA_LO_CHEMBL830957_IC50_0088,Best final LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"Bare LLM + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",final,74.76,0.9301008877763052,1.0,1.0,5.029999999999987,79.78999999999999
CARA_LO_CHEMBL856174_IC50_0089,Best final LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"Bare LLM + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",final,79.3,0.8289128681982467,1.0,1.0,15.200000000000003,94.5
CARA_LO_CHEMBL863649_EC50_0090,Best final LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"Bare LLM + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",final,77.11,0.9454897407364935,1.0,1.0,3.180000000000007,80.29
CARA_LO_CHEMBL879102_Ki_0091,Best final LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"Bare LLM + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",final,68.67,0.9613597239316811,1.0,1.0,2.3999999999999915,71.07
CARA_LO_CHEMBL1006579_IC50_0001,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,74.69,0.9277738115622729,1.0,1.0,3.8799999999999955,78.57
CARA_LO_CHEMBL1048115_IC50_0002,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,72.94,0.928367292638554,1.0,1.0,4.060000000000002,77.0
CARA_LO_CHEMBL1243978_IC50_0003,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,66.71000000000001,0.9217454816763058,1.0,1.0,4.1499999999999915,70.86
CARA_LO_CHEMBL1614295_Potency_0004,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,51.66,0.8959726416338891,1.0,1.0,5.580000000000005,57.24
CARA_LO_CHEMBL2032586_IC50_0005,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,85.01,0.9541164722254167,1.0,1.0,3.2299999999999898,88.24
CARA_LO_CHEMBL2038596_IC50_0006,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,69.89,0.7627591861834726,0.0,0.9,9.120000000000005,79.01
CARA_LO_CHEMBL2046255_IC50_0007,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,68.53,0.9506996863117019,1.0,1.0,3.289999999999992,71.82
CARA_LO_CHEMBL2328568_IC50_0008,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,72.02,0.8539748036959954,1.0,1.0,13.969999999999999,85.99
CARA_LO_CHEMBL3431931_IC50_0009,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,61.37,0.9714570047422886,1.0,1.0,1.9299999999999997,63.3
CARA_LO_CHEMBL3705123_IC50_0010,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,65.87,0.782060241432734,0.0,0.9,14.629999999999995,80.5
CARA_LO_CHEMBL3705125_IC50_0011,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,73.49,0.9274465479510121,1.0,1.0,5.430000000000007,78.92
CARA_LO_CHEMBL3705142_IC50_0012,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,72.41,0.986662849258818,1.0,1.0,0.5300000000000011,72.94
CARA_LO_CHEMBL3705264_IC50_0013,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,65.9,0.9292621008566082,1.0,1.0,4.859999999999999,70.76
CARA_LO_CHEMBL3705271_IC50_0014,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,75.94,0.9211704991413675,1.0,1.0,6.25,82.19
CARA_LO_CHEMBL3705334_IC50_0015,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,66.97,0.9051396369849837,1.0,1.0,6.0,72.97
CARA_LO_CHEMBL3705357_IC50_0016,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,83.03,0.8796293975607042,1.0,1.0,12.200000000000003,95.23
CARA_LO_CHEMBL3705358_IC50_0017,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,65.375,0.917132163326291,1.0,1.0,8.004999999999995,73.38
CARA_LO_CHEMBL3705399_Ki_0018,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,83.41,0.9469204471018615,1.0,1.0,4.030000000000001,87.44
CARA_LO_CHEMBL3705467_IC50_0019,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,72.5,0.9921118963413892,1.0,1.0,0.5999999999999943,73.1
CARA_LO_CHEMBL3705476_IC50_0020,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,65.44,0.9221891735435088,1.0,1.0,6.359999999999999,71.8
CARA_LO_CHEMBL3705480_Ki_0021,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,90.59,0.9516471201401773,0.0,1.0,4.909999999999997,95.5
CARA_LO_CHEMBL3705486_Ki_0022,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,66.45,0.8102838100974398,0.0,0.9,17.114999999999995,83.565
CARA_LO_CHEMBL3705705_IC50_0023,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,76.815,0.959901662186619,1.0,1.0,3.230000000000004,80.045
CARA_LO_CHEMBL3705715_Ki_0024,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,93.15,0.9554407787164869,1.0,1.0,4.599999999999994,97.75
CARA_LO_CHEMBL3705825_Ki_0025,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,73.465,0.886007650307942,1.0,1.0,8.935000000000002,82.4
CARA_LO_CHEMBL3705860_IC50_0026,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,85.35000000000001,0.9346181981940299,1.0,1.0,6.059999999999988,91.41
CARA_LO_CHEMBL3705868_IC50_0027,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,68.09,0.9444321125821314,1.0,1.0,5.459999999999994,73.55
CARA_LO_CHEMBL3705882_Ki_0028,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,82.74,0.9555856774536836,1.0,1.0,3.6099999999999994,86.35
CARA_LO_CHEMBL3705899_IC50_0029,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,74.03,0.8919665193190943,1.0,1.0,10.239999999999995,84.27
CARA_LO_CHEMBL3705917_IC50_0030,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,70.3,0.9680796505605787,0.0,1.0,2.490000000000009,72.79
CARA_LO_CHEMBL3705960_IC50_0031,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,82.35,0.9070282069238903,1.0,1.0,7.820000000000007,90.17
CARA_LO_CHEMBL3705963_IC50_0032,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,65.59,0.9361181962881023,1.0,1.0,2.8499999999999943,68.44
CARA_LO_CHEMBL3705983_IC50_0033,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,62.72,0.8854156504198089,1.0,1.0,8.769999999999996,71.49
CARA_LO_CHEMBL3706272_IC50_0034,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,79.785,0.9185985681051184,1.0,1.0,5.805000000000007,85.59
CARA_LO_CHEMBL3706298_IC50_0035,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,86.47,0.9569386558110211,1.0,1.0,4.689999999999998,91.16
CARA_LO_CHEMBL3706356_IC50_0036,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,78.36,0.9610958850578685,1.0,1.0,3.305000000000007,81.665
CARA_LO_CHEMBL3706360_IC50_0037,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,73.66,0.9352802035769049,1.0,1.0,6.720000000000013,80.38000000000001
CARA_LO_CHEMBL3707497_IC50_0038,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,70.97,0.917998924622001,1.0,1.0,4.769999999999996,75.74
CARA_LO_CHEMBL3707783_IC50_0039,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,77.4,0.9687122556084135,1.0,1.0,1.9799999999999898,79.38
CARA_LO_CHEMBL3707789_Ki_0040,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,85.03,0.9903991822801254,1.0,1.0,0.18999999999999773,85.22
CARA_LO_CHEMBL3707834_Ki_0041,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,81.48,0.981485869115389,1.0,1.0,2.0799999999999983,83.56
CARA_LO_CHEMBL3707951_IC50_0042,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,71.81,0.9079013899860944,1.0,1.0,5.840000000000003,77.65
CARA_LO_CHEMBL3707962_IC50_0043,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,78.59,0.9132383603403764,1.0,1.0,7.409999999999997,86.0
CARA_LO_CHEMBL3734174_IC50_0044,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,77.13,0.8684511296605928,0.0,1.0,9.370000000000005,86.5
CARA_LO_CHEMBL3734552_EC50_0045,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,73.79,0.7981537785604558,0.0,0.9,20.97999999999999,94.77
CARA_LO_CHEMBL3883076_IC50_0046,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,55.49,0.8575478359956342,1.0,1.0,9.54999999999999,65.03999999999999
CARA_LO_CHEMBL3887029_Ki_0047,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,74.7,0.9153973841971955,1.0,1.0,7.8999999999999915,82.6
CARA_LO_CHEMBL3887030_Ki_0048,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,60.26,0.9159508642518216,1.0,1.0,5.000000000000007,65.26
CARA_LO_CHEMBL3887063_IC50_0049,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,83.59,0.9452559833247101,1.0,1.0,5.030000000000001,88.62
CARA_LO_CHEMBL3887074_IC50_0050,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,85.42,0.9327975863063331,0.0,1.0,5.5,90.92
CARA_LO_CHEMBL3887224_IC50_0051,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,55.39,0.9518323404813108,1.0,1.0,0.519999999999996,55.91
CARA_LO_CHEMBL3887259_EC50_0052,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,59.49,0.8337200314463837,0.0,0.9,12.910000000000004,72.4
CARA_LO_CHEMBL3887288_IC50_0053,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,84.92,0.9536473413690182,1.0,1.0,5.079999999999998,90.0
CARA_LO_CHEMBL3887334_IC50_0054,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,74.11,0.9158893917307503,1.0,1.0,7.460000000000008,81.57000000000001
CARA_LO_CHEMBL3887429_IC50_0055,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,78.48,0.9368789396663386,0.0,1.0,5.730000000000004,84.21000000000001
CARA_LO_CHEMBL3887731_Ki_0056,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,90.66,0.9712738717768259,1.0,1.0,3.0900000000000034,93.75
CARA_LO_CHEMBL3887866_IC50_0057,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,72.22,0.9048591922020095,0.0,1.0,5.950000000000003,78.17
CARA_LO_CHEMBL3887887_IC50_0058,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,61.36,0.7873704284636859,0.0,0.9,17.58,78.94
CARA_LO_CHEMBL3888033_IC50_0059,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,87.34,0.9168070613088639,1.0,1.0,6.359999999999999,93.7
CARA_LO_CHEMBL3888094_IC50_0060,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,71.21,0.9138420459365253,1.0,1.0,6.690000000000012,77.9
CARA_LO_CHEMBL3888209_IC50_0061,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,67.25,0.8967661492711597,1.0,1.0,7.609999999999999,74.86
CARA_LO_CHEMBL3888296_IC50_0062,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,91.955,0.9629784678964647,0.0,1.0,3.4399999999999977,95.395
CARA_LO_CHEMBL3888825_IC50_0063,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,82.71,0.9100850976362136,1.0,1.0,6.720000000000013,89.43
CARA_LO_CHEMBL3888867_IC50_0064,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,62.32,0.9199915354208317,0.0,1.0,5.43,67.75
CARA_LO_CHEMBL3888870_IC50_0065,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,85.47999999999999,0.9724656971797155,1.0,1.0,1.460000000000008,86.94
CARA_LO_CHEMBL3889097_IC50_0066,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,77.36,0.9447031984266038,1.0,1.0,4.980000000000004,82.34
CARA_LO_CHEMBL3889159_IC50_0067,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,77.59,0.8374541994390702,0.0,0.9,16.019999999999996,93.61
CARA_LO_CHEMBL3889186_IC50_0068,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,87.98,0.9523122433704627,1.0,1.0,6.049999999999997,94.03
CARA_LO_CHEMBL3889262_IC50_0069,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,82.45,0.9228918541827934,1.0,1.0,5.799999999999997,88.25
CARA_LO_CHEMBL4388634_IC50_0070,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,41.36,0.9925221053963182,1.0,1.0,0.20000000000000284,41.56
CARA_LO_CHEMBL4404752_IC50_0071,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,76.74,0.9410620114288673,1.0,1.0,4.170000000000002,80.91
CARA_LO_CHEMBL4418470_EC50_0072,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,43.4,0.6318161247518607,0.0,0.6,30.1,73.5
CARA_LO_CHEMBL4476912_IC50_0073,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,55.71,0.9168313953970523,1.0,1.0,5.519999999999996,61.23
CARA_LO_CHEMBL4476963_IC50_0074,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,51.69,0.9553107220162766,1.0,1.0,1.8500000000000014,53.54
CARA_LO_CHEMBL4477153_IC50_0075,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,80.83,0.9784886871289477,1.0,1.0,1.6200000000000045,82.45
CARA_LO_CHEMBL4712750_IC50_0076,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,60.68,0.9384664511204417,1.0,1.0,4.720000000000006,65.4
CARA_LO_CHEMBL4739819_EC50_0077,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,73.31,0.9294710161351778,1.0,1.0,6.8799999999999955,80.19
CARA_LO_CHEMBL641707_IC50_0078,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,54.18,0.9797184892147426,1.0,1.0,0.0,54.18
CARA_LO_CHEMBL648337_IC50_0079,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,86.33,0.9479433860751753,1.0,1.0,3.1599999999999966,89.49
CARA_LO_CHEMBL652259_IC50_0080,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,60.72,0.7877981520490375,0.0,1.0,15.760000000000005,76.48
CARA_LO_CHEMBL656248_IC50_0081,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,76.52,0.898709534954498,1.0,1.0,8.400000000000006,84.92
CARA_LO_CHEMBL658042_Ki_0082,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,73.73,0.8930040838025622,0.0,0.9,10.679999999999993,84.41
CARA_LO_CHEMBL658217_Ki_0083,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,76.84,0.9850656262820051,1.0,1.0,1.6099999999999994,78.45
CARA_LO_CHEMBL663407_Ki_0084,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,67.96000000000001,0.9090690247957395,1.0,1.0,8.86,76.82000000000001
CARA_LO_CHEMBL664960_Ki_0085,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,60.0,0.7297071534757965,0.0,0.8,23.67,83.67
CARA_LO_CHEMBL819742_Ki_0086,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,71.39,0.9826389244375652,1.0,1.0,1.1899999999999977,72.58
CARA_LO_CHEMBL829091_IC50_0087,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,79.71,0.9173856232259575,1.0,1.0,6.859999999999999,86.57
CARA_LO_CHEMBL830957_IC50_0088,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,74.76,0.9301008877763052,1.0,1.0,5.029999999999987,79.78999999999999
CARA_LO_CHEMBL856174_IC50_0089,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,79.3,0.8289128681982467,1.0,1.0,15.200000000000003,94.5
CARA_LO_CHEMBL863649_EC50_0090,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,77.11,0.9454897407364935,1.0,1.0,3.180000000000007,80.29
CARA_LO_CHEMBL879102_Ki_0091,Best raw LLM,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",raw,68.67,0.9613597239316811,1.0,1.0,2.3999999999999915,71.07
CARA_LO_CHEMBL1006579_IC50_0001,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,74.79,0.9451204626738883,1.0,1.0,3.779999999999987,78.57
CARA_LO_CHEMBL1048115_IC50_0002,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,72.6,0.933001415282856,1.0,1.0,4.400000000000006,77.0
CARA_LO_CHEMBL1243978_IC50_0003,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,60.59,0.8489211018781196,1.0,1.0,10.269999999999996,70.86
